shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L1000_1,89,-99.1304300773454,7.89,19.4261803450759
SH0200L1000_1,90,-99.131004413739,7.96,19.42592012313089
SH0200L1000_1,91,-99.13115407695852,7.98,19.4258640631215
SH0200L1000_1,92,-99.1312886387968,7.99,19.4258338378953
SH0200L1000_1,93,-99.1314005383146,8.0,19.4258294529574
SH0200L1000_1,94,-99.131624355817,8.02,19.4258436375164
SH0200L1000_1,95,-99.13304867458928,8.17,19.4259557797721
SH0200L1000_1,96,-99.139224182149,8.82,19.4265210713684
SH0200L1000_1,97,-99.1408091916374,8.99,19.4266440552624
SH0200L1000_1,98,-99.1409654687332,9.01,19.4266618673228
SH0200L1000_1,99,-99.1411293162018,9.03,19.426690433354896
SH0200L1000_1,100,-99.14133223085352,9.05,19.4267367812084
SH0200L1000_1,101,-99.1415339234087,9.07,19.4267953272172
SH0200L1000_1,102,-99.1416801390108,9.09,19.4268358620375
SH0200L1000_1,103,-99.1418288605116,9.11,19.4268596570204
SH0200L1000_1,104,-99.14218445531972,9.15,19.4269009244321
SH0200L1000_1,105,-99.14232434217958,9.16,19.426909183719
SH0200L1000_1,106,-99.1424894263276,9.18,19.4269102498002
SH0200L1000_1,107,-99.14269231159273,9.2,19.4269065038113
SH0200L1000_1,108,-99.142907803837,9.22,19.42690872544589
SH0200L1000_1,109,-99.1431178866974,9.24,19.4269216512999
SH0200L1000_1,110,-99.1457261635224,9.51,19.4271616365968
SH0200L1000_1,111,-99.1463210121254,9.57,19.427210893265705
SH0200L1000_1,112,-99.1470768459172,9.65,19.4272628329774
SH0200L1000_1,113,-99.1472488662368,9.67,19.42727709421269
SH0200L1000_1,114,-99.14780878430072,9.73,19.427299378714302
SH0200L1000_1,115,-99.148164424,9.77,19.427305083000103
SH0200L1000_1,116,-99.148278252,9.78,19.427298112000106
SH0200L1000_1,117,-99.1483768849999,9.79,19.427286227
SH0200L1000_1,118,-99.148566441,9.81,19.427240620000106
SH0200L1000_1,119,-99.151173903,10.09,19.4265486420001
SH0200L1000_1,120,-99.1538840535473,10.39,19.4258288049241
SH0200L1000_1,121,-99.1553635854505,10.55,19.4254812618841
SH0200L1000_1,122,-99.1605392288797,11.11,19.424322218899103
SH0200L1000_1,123,-99.1654443744829,11.64,19.4231262155624
SH0200L1000_1,124,-99.1669797706484,11.81,19.422784255474
SH0200L1000_1,125,-99.1703215058211,12.17,19.4220189866505
SH0200L1000_1,126,-99.1736691789999,12.53,19.4213093130001
SH0200L1000_1,127,-99.1772095521541,12.91,19.4205838250243
SH0200L1000_1,128,-99.177572377906,12.95,19.420500260124303
SH0200L1000_1,129,-99.177791580333,12.97,19.4204455284362
SH0200L1000_1,130,-99.17805384107628,13.0,19.4203706608634
SH0200L1000_1,131,-99.1783183456632,13.03,19.4202897139212
SH0200L1000_1,132,-99.17850729559927,13.05,19.4202267617506
SH0200L1000_1,133,-99.1787148422674,13.08,19.4201153711654
SH0200L1000_1,134,-99.1788054768911,13.09,19.420029202101706
SH0200L1000_1,135,-99.1789232804324,13.11,19.4198976947479
SH0200L1000_1,136,-99.1795676501278,13.26,19.4186989944969
SH0200L1000_1,137,-99.18077521257273,13.59,19.4159842029267
SH0200L1000_1,138,-99.18258151771629,14.13,19.4114519285887
SH0200L1000_1,139,-99.1830292915256,14.27,19.410309145583
SH0200L1000_1,140,-99.183259852,14.33,19.4097844020001
SH0200L1000_1,141,-99.184127573,14.54,19.4081007830001
SH0200L1000_1,142,-99.185169095,14.78,19.406175628
SH0200L1000_1,143,-99.185669317447,14.89,19.4052657486814
SH0200L1000_1,144,-99.1861921697308,15.02,19.4042491553102
SH0200L1000_1,145,-99.1864448860174,15.08,19.4037718696707
SH0200L1000_1,146,-99.18665732964908,15.12,19.4034545173912
SH0200L1000_1,147,-99.186783137889,15.14,19.4032870103943
SH0200L1000_1,148,-99.1869668699095,15.17,19.403088359295
SH0200L1000_1,149,-99.1871027574621,15.19,19.4029208417063
SH0200L1000_1,150,-99.1872386939811,15.21,19.4027963639607
SH0200L1000_1,151,-99.1876365265964,15.26,19.4025138026273
SH0200L1000_1,152,-99.1880268336481,15.31,19.40226233265161
SH0200L1000_1,153,-99.1883116384769,15.35,19.4020784136693
SH0200L1000_1,154,-99.18847217605094,15.37,19.4019826028452
SH0200L1000_1,155,-99.1886610767824,15.39,19.4018987179987
SH0200L1000_1,156,-99.1889381345162,15.42,19.4017788746811
SH0200L1000_1,157,-99.1891585342482,15.44,19.4016949565759
SH0200L1000_1,158,-99.1894073178582,15.47,19.4016408975178
SH0200L1000_1,159,-99.1898451257738,15.52,19.4016105519102
SH0200L1000_1,160,-99.19088770907408,15.63,19.4015676156042
SH0200L1000_1,161,-99.1914273199923,15.69,19.4015246451557
SH0200L1000_1,162,-99.19178314817042,15.73,19.401476216753
SH0200L1000_1,163,-99.1920267471472,15.76,19.4014027742508
SH0200L1000_1,164,-99.1923132513498,15.79,19.4012829158274
SH0200L1000_1,165,-99.1926123126664,15.83,19.4011271769879
SH0200L1000_1,166,-99.1931388205549,15.89,19.4008537711694
SH0200L1000_1,167,-99.1937644957338,15.96,19.4005401303592
SH0200L1000_1,168,-99.19408875366948,16.0,19.40038436223961
SH0200L1000_1,169,-99.19543300642748,16.16,19.3997432999072
SH0200L1000_1,170,-99.1961633733758,16.25,19.3993987910829
SH0200L1000_1,171,-99.1964907945756,16.29,19.399257959723
SH0200L1000_1,172,-99.1967363717782,16.32,19.39916204969289
SH0200L1000_1,173,-99.1971551533546,16.37,19.3990330738016
SH0200L1000_1,174,-99.1974952446496,16.41,19.3989520046675
SH0200L1000_1,175,-99.197882569526,16.45,19.3988589279381
SH0200L1000_1,176,-99.2004047457727,16.72,19.3982823756763
SH0200L9000_0,1,-99.0722053449007,0.0,19.4153511689158
SH0200L9000_0,2,-99.0727359786265,0.1,19.4145771578975
SH0200L9000_0,3,-99.0758184589724,0.72,19.4098175752027
SH0200L9000_0,4,-99.0759393491592,0.74,19.409657319853
SH0200L9000_0,5,-99.0760426134846,0.76,19.4095293518838
SH0200L9000_0,6,-99.0761295065318,0.78,19.409421715213
SH0200L9000_0,7,-99.0762763358905,0.8,19.4092484491527
SH0200L9000_0,8,-99.076471738037,0.8300000000000001,19.409038484683
SH0200L9000_0,9,-99.0772075955829,0.94,19.4083428663058
SH0200L9000_0,10,-99.0777845086546,1.02,19.4078242857201
SH0200L9000_0,11,-99.0780293535105,1.06,19.407603241462
SH0200L9000_0,12,-99.0782092200044,1.08,19.4074654357509
SH0200L9000_0,13,-99.0784450252565,1.11,19.4073146936858
SH0200L9000_0,14,-99.0786868830328,1.14,19.4071739913886
SH0200L9000_0,15,-99.0788834022854,1.16,19.4070806525906
SH0200L9000_0,16,-99.0790905187049,1.1800000000000002,19.4070145677136
SH0200L9000_0,17,-99.0792960673125,1.2000000000000002,19.406963726662
SH0200L9000_0,18,-99.079560652293,1.2300000000000002,19.4069217664567
SH0200L9000_0,19,-99.0798126441793,1.2600000000000002,19.406894755885
SH0200L9000_0,20,-99.0800268454761,1.2800000000000002,19.4068886838918
SH0200L9000_0,21,-99.0802694075769,1.3100000000000005,19.406903521404
SH0200L9000_0,22,-99.0815223303611,1.4400000000000004,19.4070636468057
SH0200L9000_0,23,-99.083104727,1.6100000000000003,19.4072991050001
SH0200L9000_0,24,-99.0904670422945,2.390000000000001,19.4083279915833
SH0200L9000_0,25,-99.0920336378627,2.5600000000000005,19.4085395361168
SH0200L9000_0,26,-99.0953286518733,2.9100000000000006,19.4089998012079
SH0200L9000_0,27,-99.0960045923264,2.9800000000000004,19.4090926988997
SH0200L9000_0,28,-99.0962828280007,3.01,19.4091241144272
SH0200L9000_0,29,-99.0965126705619,3.03,19.4091426432078
SH0200L9000_0,30,-99.0968483575266,3.0700000000000003,19.4091625499864
SH0200L9000_0,31,-99.0970781933917,3.0900000000000003,19.4091696006954
SH0200L9000_0,32,-99.0973594330041,3.12,19.4091665808902
SH0200L9000_0,33,-99.0975816992296,3.14,19.4091578536487
SH0200L9000_0,34,-99.0978069860988,3.16,19.4091433858301
SH0200L9000_0,35,-99.0981154270555,3.19,19.409114526154
SH0200L9000_0,36,-99.0984646820057,3.23,19.4090669931352
SH0200L9000_0,37,-99.0991775487873,3.31,19.4089604398911
SH0200L9000_0,38,-99.099581999,3.35,19.4088849770001
SH0200L9000_0,39,-99.1008233841796,3.48,19.4086672919222
SH0200L9000_0,40,-99.101051682637,3.5,19.4086341677045
SH0200L9000_0,41,-99.1012603332999,3.52,19.4086154008484
SH0200L9000_0,42,-99.1016875807631,3.56,19.4085969242919
SH0200L9000_0,43,-99.1023637401456,3.63,19.408561998747
SH0200L9000_0,44,-99.1039498462658,3.8,19.4085166235986
SH0200L9000_0,45,-99.1046053725383,3.87,19.4084881786609
SH0200L9000_0,46,-99.1055586468949,3.97,19.4084941761438
SH0200L9000_0,47,-99.1082092779571,4.25,19.408521310491
SH0200L9000_0,48,-99.1087430312478,4.31,19.4085238612108
SH0200L9000_0,49,-99.1091648808758,4.35,19.4085078269164
SH0200L9000_0,50,-99.1094763445378,4.38,19.4084818154909
SH0200L9000_0,51,-99.1096759188461,4.4,19.4084587404355
SH0200L9000_0,52,-99.1104890626652,4.489999999999999,19.4083500334323
SH0200L9000_0,53,-99.1131488872607,4.77,19.4083729960702
SH0200L9000_0,54,-99.1132920015309,4.789999999999999,19.4083843125258
SH0200L9000_0,55,-99.1134694277336,4.809999999999999,19.4084033307507
SH0200L9000_0,56,-99.113668027222,4.829999999999998,19.4084290306834
SH0200L9000_0,57,-99.1139534595168,4.859999999999999,19.4084660890344
SH0200L9000_0,58,-99.1142541460773,4.889999999999999,19.4085051892331
SH0200L9000_0,59,-99.1194434161384,5.439999999999999,19.409091034522
SH0200L9000_0,60,-99.1198214553482,5.479999999999999,19.4091278479244
SH0200L9000_0,61,-99.1201377421906,5.509999999999999,19.4091503546857
SH0200L9000_0,62,-99.1212068284309,5.619999999999999,19.4091844354562
SH0200L9000_0,63,-99.1213315339326,5.629999999999999,19.409189014907
SH0200L9000_0,64,-99.1214612302355,5.639999999999999,19.4091836678089
SH0200L9000_0,65,-99.1236191529999,5.869999999999999,19.408988058
SH0200L9000_0,66,-99.1248657678028,5.999999999999999,19.4088950242652
SH0200L9000_0,67,-99.1254493912056,6.059999999999999,19.4088601902411
SH0200L9000_0,68,-99.1257366799046,6.089999999999999,19.4088599916827
SH0200L9000_0,69,-99.1260179325735,6.119999999999999,19.4088755782137
SH0200L9000_0,70,-99.1265955851704,6.179999999999999,19.4089411714687
SH0200L9000_0,71,-99.1269494285356,6.219999999999999,19.4089724873276
SH0200L9000_0,72,-99.1274332913114,6.269999999999999,19.4089821913319
SH0200L9000_0,73,-99.1279413233241,6.319999999999999,19.4089617489881
SH0200L9000_0,74,-99.1282981415626,6.359999999999999,19.4089299346997
SH0200L9000_0,75,-99.1348627277781,7.049999999999999,19.408449389437
SH0200L9000_0,76,-99.1350119032362,7.069999999999999,19.4084339755351
SH0200L9000_0,77,-99.1351368796869,7.079999999999998,19.4084109279427
SH0200L9000_0,78,-99.1352316105415,7.089999999999998,19.4083821641007
SH0200L9000_0,79,-99.1353464860772,7.099999999999998,19.408334256293
SH0200L9000_0,80,-99.1358964149922,7.169999999999998,19.4080188010727
SH0200L9000_0,81,-99.1360618462975,7.189999999999998,19.4079262762208
SH0200L9000_0,82,-99.1361948497759,7.209999999999997,19.4078592253895
SH0200L9000_0,83,-99.136303684486,7.219999999999997,19.4078208859618
SH0200L9000_0,84,-99.1364205865223,7.229999999999997,19.4077863661959
SH0200L9000_0,85,-99.1367955520563,7.269999999999997,19.4077631296273
SH0200L9000_0,86,-99.1422375610141,7.839999999999997,19.4073319883547
SH0200L9000_0,87,-99.1455391627523,8.189999999999998,19.4071749381778
SH0200L9000_0,88,-99.1536331703341,9.039999999999996,19.406645893921
SH0200L9000_0,89,-99.156785069568,9.369999999999996,19.4065346187776
SH0200L9000_0,90,-99.1630631630769,10.029999999999998,19.4061612915296
SH0200L9000_0,91,-99.1662506419811,10.359999999999998,19.40600302917
SH0200L9000_0,92,-99.167658206576,10.509999999999998,19.4059544068393
SH0200L9000_0,93,-99.1693323727757,10.689999999999998,19.4059066788924
SH0200L9000_0,94,-99.1714669572612,10.909999999999998,19.4058633238581
SH0200L9000_0,95,-99.1721065244756,10.98,19.4058483726495
SH0200L9000_0,96,-99.1749769977978,11.28,19.4057648121075
SH0200L9000_0,97,-99.1758413936199,11.37,19.4057521111928
SH0200L9000_0,98,-99.1760107428875,11.39,19.4057464544297
SH0200L9000_0,99,-99.1761241346331,11.4,19.4057377365775
SH0200L9000_0,100,-99.1767243156178,11.46,19.4056553779524
SH0200L9000_0,101,-99.1768724773424,11.48,19.4056408871536
SH0200L9000_0,102,-99.1769843585037,11.489999999999998,19.4056336049022
SH0200L9000_0,103,-99.1771597519372,11.509999999999998,19.4056334340159
SH0200L9000_0,104,-99.1773245752757,11.529999999999998,19.4056461852741
SH0200L9000_0,105,-99.1775136204121,11.549999999999995,19.405686171393
SH0200L9000_0,106,-99.1776966175867,11.569999999999997,19.4057261632279
SH0200L9000_0,107,-99.1778977746096,11.589999999999996,19.4057804837693
SH0200L9000_0,108,-99.178231992679,11.629999999999995,19.4058843131082
SH0200L9000_0,109,-99.1796314350642,11.789999999999996,19.4063396015913
SH0200L9000_0,110,-99.1798613794332,11.819999999999997,19.406400443133
SH0200L9000_0,111,-99.1801033404072,11.849999999999994,19.406434635501
SH0200L9000_0,112,-99.1802953700457,11.869999999999994,19.4064373144278
SH0200L9000_0,113,-99.1804616494679,11.889999999999992,19.4063984133978
SH0200L9000_0,114,-99.1806082329746,11.909999999999991,19.406323665131
SH0200L9000_0,115,-99.180747188109,11.929999999999993,19.406187233678
SH0200L9000_0,116,-99.1808559106227,11.949999999999992,19.4060580055387
SH0200L9000_0,117,-99.1809570506779,11.969999999999992,19.4059086995535
SH0200L9000_0,118,-99.1810425555656,11.989999999999991,19.4057496055325
SH0200L9000_0,119,-99.1815042225688,12.139999999999992,19.4044305908657
SH0200L9000_0,120,-99.1816592295581,12.169999999999993,19.4042276697847
SH0200L9000_0,121,-99.1818424792411,12.19999999999999,19.4040419363158
SH0200L9000_0,122,-99.1820338095076,12.22999999999999,19.4038714976799
SH0200L9000_0,123,-99.1822735104015,12.25999999999999,19.4036895330072
SH0200L9000_0,124,-99.1824789858642,12.289999999999988,19.4035496859397
SH0200L9000_0,125,-99.1827147435177,12.319999999999988,19.4034480659808
SH0200L9000_0,126,-99.1830309749381,12.349999999999987,19.4033626894464
SH0200L9000_0,127,-99.1833053039847,12.379999999999988,19.4033365237998
SH0200L9000_0,128,-99.1836298607944,12.409999999999986,19.4033208930832
SH0200L9000_0,129,-99.1850127977142,12.559999999999986,19.4032927102185
SH0200L9000_0,130,-99.1852788819738,12.589999999999986,19.4032694845133
SH0200L9000_0,131,-99.1856432996654,12.629999999999985,19.4032027312504
SH0200L9000_0,132,-99.1859425518763,12.659999999999984,19.4031291275585
SH0200L9000_0,133,-99.186205991928,12.689999999999984,19.4030542935576
SH0200L9000_0,134,-99.1865042158057,12.719999999999985,19.4029296500309
SH0200L9000_0,135,-99.1867600577906,12.749999999999982,19.4027648789045
SH0200L9000_0,136,-99.1869976942549,12.779999999999982,19.4025465652633
SH0200L9000_0,137,-99.1871728633132,12.80999999999998,19.402353183201
SH0200L9000_0,138,-99.1873520485741,12.83999999999998,19.4021464066074
SH0200L9000_0,139,-99.1875009741119,12.86999999999998,19.4019224450521
SH0200L9000_0,140,-99.1877610914472,12.92999999999998,19.4014605795908
SH0200L9000_1,1,-99.0722053449007,0.0,19.4153511689158
SH0200L9000_1,2,-99.0727359786265,0.1,19.4145771578975
SH0200L9000_1,3,-99.0758184589724,0.72,19.4098175752027
SH0200L9000_1,4,-99.0759393491592,0.74,19.409657319853
SH0200L9000_1,5,-99.0760426134846,0.76,19.4095293518838
SH0200L9000_1,6,-99.0761295065318,0.78,19.409421715213
SH0200L9000_1,7,-99.0762763358905,0.8,19.4092484491527
SH0200L9000_1,8,-99.076471738037,0.83,19.409038484683
SH0200L9000_1,9,-99.0772075955829,0.94,19.4083428663058
SH0200L9000_1,10,-99.0777845086546,1.02,19.4078242857201
SH0200L9000_1,11,-99.0780293535105,1.06,19.407603241462
SH0200L9000_1,12,-99.0782092200044,1.08,19.4074654357509
SH0200L9000_1,13,-99.0784450252565,1.11,19.4073146936858
SH0200L9000_1,14,-99.0786868830328,1.14,19.4071739913886
SH0200L9000_1,15,-99.0788834022854,1.16,19.4070806525906
SH0200L9000_1,16,-99.0790905187049,1.18,19.4070145677136
SH0200L9000_1,17,-99.0792960673125,1.2,19.406963726662
SH0200L9000_1,18,-99.079560652293,1.23,19.4069217664567
SH0200L9000_1,19,-99.0798126441793,1.26,19.406894755885
SH0200L9000_1,20,-99.0800268454761,1.28,19.4068886838918
SH0200L9000_1,21,-99.0802694075769,1.31,19.406903521404
SH0200L9000_1,22,-99.0815223303611,1.44,19.4070636468057
SH0200L9000_1,23,-99.083104727,1.61,19.4072991050001
SH0200L9000_1,24,-99.0904670422945,2.39,19.4083279915833
SH0200L9000_1,25,-99.0920336378627,2.56,19.4085395361168
SH0200L9000_1,26,-99.0953286518733,2.91,19.4089998012079
SH0200L9000_1,27,-99.0960045923264,2.98,19.4090926988997
SH0200L9000_1,28,-99.0962828280007,3.01,19.4091241144272
SH0200L9000_1,29,-99.0965126705619,3.03,19.4091426432078
SH0200L9000_1,30,-99.0968483575266,3.07,19.4091625499864
SH0200L9000_1,31,-99.0970781933917,3.09,19.4091696006954
SH0200L9000_1,32,-99.0973594330041,3.12,19.4091665808902
SH0200L9000_1,33,-99.0975816992296,3.14,19.4091578536487
SH0200L9000_1,34,-99.0978069860988,3.16,19.4091433858301
SH0200L9000_1,35,-99.0981154270555,3.19,19.409114526154
SH0200L9000_1,36,-99.0984646820057,3.23,19.4090669931352
SH0200L9000_1,37,-99.0991775487873,3.31,19.4089604398911
SH0200L9000_1,38,-99.099581999,3.35,19.4088849770001
SH0200L9000_1,39,-99.1008233841796,3.48,19.4086672919222
SH0200L9000_1,40,-99.101051682637,3.5,19.4086341677045
SH0200L9000_1,41,-99.1012603332999,3.52,19.4086154008484
SH0200L9000_1,42,-99.1016875807631,3.56,19.4085969242919
SH0200L9000_1,43,-99.1023637401456,3.63,19.408561998747
SH0200L9000_1,44,-99.1039498462658,3.8,19.4085166235986
SH0200L9000_1,45,-99.1046053725383,3.87,19.4084881786609
SH0200L9000_1,46,-99.1055586468949,3.97,19.4084941761438
SH0200L9000_1,47,-99.1082092779571,4.25,19.408521310491
SH0200L9000_1,48,-99.1087430312478,4.31,19.4085238612108
SH0200L9000_1,49,-99.1091648808758,4.35,19.4085078269164
SH0200L9000_1,50,-99.1094763445378,4.38,19.4084818154909
SH0200L9000_1,51,-99.1096759188461,4.4,19.4084587404355
SH0200L9000_1,52,-99.1104890626652,4.49,19.4083500334323
SH0200L9000_1,53,-99.1131488872607,4.77,19.4083729960702
SH0200L9000_1,54,-99.1132920015309,4.79,19.4083843125258
SH0200L9000_1,55,-99.1134694277336,4.81,19.4084033307507
SH0200L9000_1,56,-99.113668027222,4.83,19.4084290306834
SH0200L9000_1,57,-99.1139534595168,4.86,19.4084660890344
SH0200L9000_1,58,-99.1142541460773,4.89,19.4085051892331
SH0200L9000_1,59,-99.1194434161384,5.44,19.409091034522
SH0200L9000_1,60,-99.1198214553482,5.48,19.4091278479244
SH0200L9000_1,61,-99.1201377421906,5.51,19.4091503546857
SH0200L9000_1,62,-99.1212068284309,5.62,19.4091844354562
SH0200L9000_1,63,-99.1213315339326,5.63,19.409189014907
SH0200L9000_1,64,-99.1214612302355,5.64,19.4091836678089
SH0200L9000_1,65,-99.1236191529999,5.87,19.408988058
SH0200L9000_1,66,-99.1248657678028,6.0,19.4088950242652
SH0200L9000_1,67,-99.1254493912056,6.06,19.4088601902411
SH0200L9000_1,68,-99.1257366799046,6.09,19.4088599916827
SH0200L9000_1,69,-99.1260179325735,6.12,19.4088755782137
SH0200L9000_1,70,-99.1265955851704,6.18,19.4089411714687
SH0200L9000_1,71,-99.1269494285356,6.22,19.4089724873276
SH0200L9000_1,72,-99.1274332913114,6.27,19.4089821913319
SH0200L9000_1,73,-99.1279413233241,6.32,19.4089617489881
SH0200L9000_1,74,-99.1282981415626,6.36,19.4089299346997
SH0200L9000_1,75,-99.1348627277781,7.05,19.408449389437
SH0200L9000_1,76,-99.1350119032362,7.07,19.4084339755351
SH0200L9000_1,77,-99.1351368796869,7.08,19.4084109279427
SH0200L9000_1,78,-99.1352316105415,7.09,19.4083821641007
SH0200L9000_1,79,-99.1353464860772,7.1,19.408334256293
SH0200L9000_1,80,-99.1358964149922,7.17,19.4080188010727
SH0200L9000_1,81,-99.1360618462975,7.19,19.4079262762208
SH0200L9000_1,82,-99.1361948497759,7.21,19.4078592253895
SH0200L9000_1,83,-99.136303684486,7.22,19.4078208859618
SH0200L9000_1,84,-99.1364205865223,7.23,19.4077863661959
SH0200L9000_1,85,-99.1367955520563,7.27,19.4077631296273
SH0200L9000_1,86,-99.1422375610141,7.84,19.4073319883547
SH0200L9000_1,87,-99.1455391627523,8.19,19.4071749381778
SH0200L9000_1,88,-99.1536331703341,9.04,19.406645893921
SH0200L9000_1,89,-99.156785069568,9.37,19.4065346187776
SH0200L9000_1,90,-99.1630631630769,10.03,19.4061612915296
SH0200L9000_1,91,-99.1662506419811,10.36,19.40600302917
